R-241,1311,0,360,0,0,0,0,0,0,0,0,315130,3541
R-241,1311,0,360,0,0,0,0,0,0,0,0,315219,3542
R-240,1310,0,360,0,0,0,0,0,0,0,0,315308,3543
R-240,1309,0,360,0,0,0,0,0,0,0,0,315397,3544
R-242,1308,0,360,0,0,0,0,0,0,0,0,315486,3545
R-245,1306,0,360,0,0,0,0,0,0,0,0,315575,3546
R-249,1303,0,360,0,0,0,0,0,0,0,0,315663,3547
R-252,1301,0,360,0,0,0,0,0,0,0,0,315753,3548
R-255,1299,0,360,0,0,0,0,0,0,0,0,315842,3549
R-258,1297,0,360,0,0,0,0,0,0,0,0,315931,3550
R-260,1296,0,360,0,0,0,0,0,0,0,0,316020,3551
R-261,1295,0,360,0,0,0,0,0,0,0,0,316108,3552
R-261,1295,0,360,0,0,0,0,0,0,0,0,316197,3553
R-260,1295,0,360,0,0,0,0,0,0,0,0,316287,3554
R-258,1296,0,360,0,0,0,0,0,0,0,0,316376,3555
R-256,1297,0,360,0,0,0,0,0,0,0,0,316465,3556
R-253,1299,0,360,0,0,0,0,0,0,0,0,316553,3557
R-251,1300,0,360,0,0,0,0,0,0,0,0,316642,3558
R-250,1301,0,360,0,0,0,0,0,0,0,0,316731,3559
R-249,1302,0,360,0,0,0,0,0,0,0,0,316820,3560
R-248,1303,0,360,0,0,0,0,0,0,0,0,316909,3561
R-247,1304,0,360,0,0,0,0,0,0,0,0,316998,3562
R-246,1306,0,360,0,0,0,0,0,0,0,0,317087,3563
R-245,1308,0,360,0,0,0,0,0,0,0,0,317176,3564
R-244,1309,0,360,0,0,0,0,0,0,0,0,317265,3565
R-243,1309,0,360,0,0,0,0,0,0,0,0,317354,3566
R-242,1309,0,360,0,0,0,0,0,0,0,0,317443,3567
R-240,1310,0,360,0,0,0,0,0,0,0,0,317532,3568
R-238,1312,0,360,0,0,0,0,0,0,0,0,317621,3569
R-235,1314,0,360,0,0,0,0,0,0,0,0,317710,3570
R-231,1316,0,360,0,0,0,0,0,0,0,0,317799,3571
R-227,1318,0,360,0,0,0,0,0,0,0,0,317888,3572
R-222,1320,0,360,0,0,0,0,0,0,0,0,317977,3573
R-218,1322,0,360,0,0,0,0,0,0,0,0,318066,3574
R-215,1324,0,360,0,0,0,0,0,0,0,0,318156,3575
R-213,1326,0,360,0,0,0,0,0,0,0,0,318244,3576
